datetime,open,high,low,close,volume
2025-07-08 11:00:00,44397.1,44433.1,44387.0,44426.3,1074
2025-07-08 11:30:00,44426.0,44445.3,44417.0,44417.5,1084
2025-07-08 12:00:00,44417.0,44417.0,44375.8,44388.5,1555
2025-07-08 12:30:00,44388.0,44388.4,44357.1,44385.4,1798
2025-07-08 13:00:00,44384.9,44402.4,44377.3,44397.4,1757
2025-07-08 13:30:00,44398.2,44467.3,44311.9,44372.9,12843
2025-07-08 14:00:00,44373.4,44386.2,44272.9,44304.9,11203
2025-07-08 14:30:00,44305.4,44405.3,44244.9,44289.9,13351
2025-07-08 15:00:00,44289.0,44389.2,44272.1,44288.9,7871
2025-07-08 15:30:00,44289.4,44392.4,44275.8,44370.5,5730
2025-07-08 16:00:00,44369.9,44414.3,44287.9,44405.9,5746
2025-07-08 16:30:00,44406.5,44417.4,44289.8,44300.8,9789
2025-07-08 17:00:00,44302.1,44314.2,44230.9,44290.9,9036
2025-07-08 17:30:00,44291.4,44335.4,44247.9,44320.5,4976
2025-07-08 18:00:00,44319.9,44330.4,44285.1,44292.9,4266
2025-07-08 18:30:00,44293.4,44313.4,44263.1,44290.9,4304
2025-07-08 19:00:00,44290.1,44310.3,44270.0,44301.9,4707
2025-07-08 19:30:00,44302.5,44320.5,44242.9,44264.4,6084
2025-07-08 20:00:00,44263.9,44287.2,44249.8,44272.4,1394
2025-07-08 20:30:00,44271.9,44284.1,44264.0,44268.4,667
2025-07-08 22:00:00,44278.7,44303.1,44267.7,44274.0,538
2025-07-08 22:30:00,44273.0,44275.4,44262.9,44275.3,219
2025-07-08 23:00:00,44274.8,44295.2,44258.1,44268.0,432
2025-07-08 23:30:00,44268.4,44271.4,44242.2,44250.4,588
2025-07-09 00:00:00,44249.8,44249.8,44197.9,44211.0,841
2025-07-09 00:30:00,44211.4,44231.2,44200.9,44219.3,487
2025-07-09 01:00:00,44218.8,44251.2,44214.8,44217.9,749
2025-07-09 01:30:00,44218.4,44254.4,44187.0,44248.4,890
2025-07-09 02:00:00,44249.3,44265.2,44241.9,44247.4,551
2025-07-09 02:30:00,44246.9,44248.4,44237.1,44242.3,425
2025-07-09 03:00:00,44243.2,44249.4,44224.1,44242.9,507
2025-07-09 03:30:00,44243.4,44244.4,44222.9,44227.9,405
2025-07-09 04:00:00,44228.4,44233.4,44222.9,44224.8,377
2025-07-09 04:30:00,44225.4,44255.5,44224.9,44247.4,345
2025-07-09 05:00:00,44246.9,44248.3,44212.9,44215.2,350
2025-07-09 05:30:00,44216.2,44240.4,44215.0,44232.9,548
2025-07-09 06:00:00,44233.4,44248.3,44202.9,44245.4,1044
2025-07-09 06:30:00,44246.2,44289.2,44238.8,44275.8,928
2025-07-09 07:00:00,44277.1,44291.3,44245.0,44275.9,1481
2025-07-09 07:30:00,44276.4,44309.3,44266.9,44298.0,892
2025-07-09 08:00:00,44297.4,44314.8,44287.2,44310.3,1416
